Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Matthias Lederer,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Hermann, C. Adaptive Case Management",2011,1,1,1,0
Sebastian Huber,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Hermann, C. Adaptive Case Management",2011,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Herrmann, C. Adaptive Case Management - Anwendung des Business Process Management 2",2011,1,1,1,0
Albert Fleischmann,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Herrmann, C. Adaptive Case Management - Anwendung des Business Process Management 2",2011,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Herrmann, C. Adaptive Case Management - Anwendung des Business Process Management 2",2011,1,1,1,0
Sebastian Huber,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M., Herrmann, C. Adaptive Case Management - Anwendung des Business Process Management 2",2011,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M. Flexibilität im Geschäftsprozessmanagement mittels geleiteter Selbstorganisation und Enterprise 2",2012,1,1,1,0
Albert Fleischmann,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M. Flexibilität im Geschäftsprozessmanagement mittels geleiteter Selbstorganisation und Enterprise 2",2012,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M. Flexibilität im Geschäftsprozessmanagement mittels geleiteter Selbstorganisation und Enterprise 2",2012,1,1,1,0
Sebastian Huber,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Kurz, M. Flexibilität im Geschäftsprozessmanagement mittels geleiteter Selbstorganisation und Enterprise 2",2012,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Strecker, F. Nondeterministic Events in Business Processes",2012,1,1,1,0
Albert Fleischmann,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Strecker, F. Nondeterministic Events in Business Processes",2012,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Strecker, F. Nondeterministic Events in Business Processes",2012,1,1,1,0
Sebastian Huber,DATEV eG Nürnberg and Metasonic AG Pfaffenhofen and Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg,Planning for the Unexpected: Exception Handling and BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Strecker, F. Nondeterministic Events in Business Processes",2012,1,1,1,0
Cornelia Zehbold,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented Business Process Management",2012,1,1,1,0
Werner Schmidt,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented Business Process Management",2012,1,1,1,0
Albert Fleischmann,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented Business Process Management",2012,1,1,1,0
Cornelia Zehbold,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W. Business Activity Monitoring",2013,1,1,1,0
Werner Schmidt,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W. Business Activity Monitoring",2013,1,1,1,0
Albert Fleischmann,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W. Business Activity Monitoring",2013,1,1,1,0
Cornelia Zehbold,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A. Business Process Monitoring with S-BPM",2013,1,1,1,0
Werner Schmidt,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A. Business Process Monitoring with S-BPM",2013,1,1,1,0
Albert Fleischmann,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A. Business Process Monitoring with S-BPM",2013,1,1,1,0
Cornelia Zehbold,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäfts prozess management",2009,1,1,1,0
Werner Schmidt,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäfts prozess management",2009,1,1,1,0
Albert Fleischmann,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäfts prozess management",2009,1,1,1,0
Cornelia Zehbold,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Zehbold, C. Controllingansatz für S-BPM",2012,1,0,1,0
Werner Schmidt,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Zehbold, C. Controllingansatz für S-BPM",2012,1,0,1,0
Albert Fleischmann,University of Applied Sciences Ingolstadt Ingolstadt and Metasonic AG Pfaffenhofen,Activity-Based Costing for S-BPM,2013,"Zehbold, C. Controllingansatz für S-BPM",2012,1,0,1,0
Barbara Handy,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,1,0
Max Dirndorfer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,1,0
Josef Schneeberger,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,1,0
Herbert Fischer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,1,0
Barbara Handy,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Fleischmann, A. From Subject-Phase Model Based Process Specifications to an Executable Workflow",2012,1,1,1,0
Max Dirndorfer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Fleischmann, A. From Subject-Phase Model Based Process Specifications to an Executable Workflow",2012,1,1,1,0
Josef Schneeberger,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Fleischmann, A. From Subject-Phase Model Based Process Specifications to an Executable Workflow",2012,1,1,1,0
Herbert Fischer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Fleischmann, A. From Subject-Phase Model Based Process Specifications to an Executable Workflow",2012,1,1,1,0
Barbara Handy,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Dirndorfer, M., Handy, B., Schneeberger, J., Fischer, H. Moden und Trends in der IV-Beratung im Bereich Notariat",2011,1,1,1,0
Max Dirndorfer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Dirndorfer, M., Handy, B., Schneeberger, J., Fischer, H. Moden und Trends in der IV-Beratung im Bereich Notariat",2011,1,1,1,0
Josef Schneeberger,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Dirndorfer, M., Handy, B., Schneeberger, J., Fischer, H. Moden und Trends in der IV-Beratung im Bereich Notariat",2011,1,1,1,0
Herbert Fischer,HDU – Hochschule für angewandte Wissenschaften Deggendorf Deggendorf,A Meta-model and a Web Based Editor for the Subject-Phase Matrix,2013,"Dirndorfer, M., Handy, B., Schneeberger, J., Fischer, H. Moden und Trends in der IV-Beratung im Bereich Notariat",2011,1,1,1,0
Jürgen Hirsch,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Torsten Greiner,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Jürgen Hirsch,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, pp",2011,1,1,0,0
Torsten Greiner,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, pp",2011,1,1,0,0
Jürgen Hirsch,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, pp",2011,1,1,0,0
Torsten Greiner,Bausparkasse Schwäbisch Hall Schwäbisch Hall,Using Qualitative Research Methods in the Subject- Oriented Business Process Analysis: The Voice of the Community in a Social Media Driven Open Innovation Management Process in the Financial Service Industry,2013,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, pp",2011,1,1,0,0
Sebastian Huber,Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg and DATEV eG Nürnberg,Managing Complexity in Adaptive Case Management,2013,"Herrmann, C., Kurz, M. Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems",2011,1,1,1,0
Adrian Hauptmann,Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg and DATEV eG Nürnberg,Managing Complexity in Adaptive Case Management,2013,"Herrmann, C., Kurz, M. Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems",2011,1,1,1,0
Matthias Lederer,Lehrstuhl Wirtschaftsinformatik II Friedrich-Alexander-Universität Erlangen-Nürnberg and DATEV eG Nürnberg,Managing Complexity in Adaptive Case Management,2013,"Herrmann, C., Kurz, M. Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems",2011,1,1,1,0
