Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fulda, H. Neue Organisationsformen und ihre informationstechnische Realisierung",2001,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fulda, H. Neue Organisationsformen und ihre informationstechnische Realisierung",2001,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Meier, A., Stormer, H. eBusiness & eCommerce",2012,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Meier, A., Stormer, H. eBusiness & eCommerce",2012,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Meier, A., Stormer, H. eBusiness & eCommerce",2012,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Krcmar, H. Informations management",2010,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Krcmar, H. Informations management",2010,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Krcmar, H. Informations management",2010,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Wüthrich, H., Philipp, A., Frentz, M. Vorsprung durch Virtualisierung",1997,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Wüthrich, H., Philipp, A., Frentz, M. Vorsprung durch Virtualisierung",1997,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Wüthrich, H., Philipp, A., Frentz, M. Vorsprung durch Virtualisierung",1997,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schulte-Zurhausen, M. Organisation",2005,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schulte-Zurhausen, M. Organisation",2005,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schulte-Zurhausen, M. Organisation",2005,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schwarzer, B., Krcmar, H. Neue Organisationsformen - Ein Führer durch das Begriffspotpurri",1994,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schwarzer, B., Krcmar, H. Neue Organisationsformen - Ein Führer durch das Begriffspotpurri",1994,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Schwarzer, B., Krcmar, H. Neue Organisationsformen - Ein Führer durch das Begriffspotpurri",1994,0,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Larson, E. Project Management: The Managerial Process",2010,0,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Larson, E. Project Management: The Managerial Process",2010,0,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Larson, E. Project Management: The Managerial Process",2010,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Hickson, A., Wirth, B., Morales, G. Supply chain intermediaries study, University of Manitoba Transport Institute, 56 p",2008,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Fleischmann, A., Kannengiesser, U., Schmidt, W., Stary, C. Subject-oriented modeling and execution of multi-agent business processes",2013,1,1,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Onggo, S. Agent-based simulation model representation using BPMN 2013",2013,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Andreev, V., Glashchenko, A., Ivaschenko, A., Inozemtsev, S., Rzevski, G., Skobelev, P., Shveykin, P. Magenta multi-agent systems for dynamic scheduling",2009,1,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Glaschenko, A., Ivaschenko, A., Rzevski, G., Skobelev, P. Multi-agent real time scheduling system for taxi companies",2009,1,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Leitão, P. Holonic rationale and self-organization on design of complex evolvable systems, HoloMAS 2009",2009,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Gorodetskii, V.I. Self-organization and multiagent systems: I",2012,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Kalina, P., Vokřínek, J., Mařík, V. The art of negotiation: Developing efficient agent-based algorithms for solving vehicle routing problem with time windows",2013,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Prokhorov, S. Applied analysis of random processes, Samara scientific center of RAS, 582 p",2007,0,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Anicic, D., Rudolph, S., Fodor, P., Stojanovic, N. Stream reasoning and complex event processing in ETALIS",2012,0,0,0,0
