Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Andreas Fink,Institute of Computer Science Faculty of Economics and Social Sciences Helmut-Schmidt-Universität Hamburg,Managing Knowledge-Intensive Business Processes by Harnessing Collective Practical Experience without Codification,2014,"Huber, S., Hauptmann, A., Lederer, M., Kurz, M. Managing Complexity in Adaptive Case Management",2013,1,1,0,0
Simon Vogt,Institute of Computer Science Faculty of Economics and Social Sciences Helmut-Schmidt-Universität Hamburg,Managing Knowledge-Intensive Business Processes by Harnessing Collective Practical Experience without Codification,2014,"Huber, S., Hauptmann, A., Lederer, M., Kurz, M. Managing Complexity in Adaptive Case Management",2013,1,1,0,0
Andreas Fink,Institute of Computer Science Faculty of Economics and Social Sciences Helmut-Schmidt-Universität Hamburg,Managing Knowledge-Intensive Business Processes by Harnessing Collective Practical Experience without Codification,2014,"Kurz, M., Fleischmann, A. BPM 2",2010,1,1,0,0
Simon Vogt,Institute of Computer Science Faculty of Economics and Social Sciences Helmut-Schmidt-Universität Hamburg,Managing Knowledge-Intensive Business Processes by Harnessing Collective Practical Experience without Codification,2014,"Kurz, M., Fleischmann, A. BPM 2",2010,1,1,0,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Kurz, M., Fleischmann, A., Lederer, M., Huber, S. Planning for the Unexpected: Exception Handling and BPM",2013,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Kurz, M., Fleischmann, A., Lederer, M., Huber, S. Planning for the Unexpected: Exception Handling and BPM",2013,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Heininger, R. Requirements for Business Process Management Systems Supporting Business Process Agility",2012,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Heininger, R. Requirements for Business Process Management Systems Supporting Business Process Agility",2012,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Reichert, M., Rinderle, S., Dadam, P. ADEPT Workflow Management System",2003,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Reichert, M., Rinderle, S., Dadam, P. ADEPT Workflow Management System",2003,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Eberle, H., Unger, T., Leymann, F. Process Fragments",2009,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Eberle, H., Unger, T., Leymann, F. Process Fragments",2009,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic Catenation and Execution of Cross Organisational Business Processes - The jCPEX! Approach",2010,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic Catenation and Execution of Cross Organisational Business Processes - The jCPEX! Approach",2010,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Strecker, F. New Modeling Concepts in S-BPM: The First Implemenation of the “Message Guard” and “Macro” Behaviour Extension",2012,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Strecker, F. New Modeling Concepts in S-BPM: The First Implemenation of the “Message Guard” and “Macro” Behaviour Extension",2012,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Elstermann, M., Ovtcharova, J. An Editing Concept for PASS Layers",2014,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Elstermann, M., Ovtcharova, J. An Editing Concept for PASS Layers",2014,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Schmidt, W., Fleischmann, A. Business Process Monitoring with S-BPM",2013,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),Abstract Layers in PASS – A Concept Draft,2014,"Schmidt, W., Fleischmann, A. Business Process Monitoring with S-BPM",2013,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Augl, M. Building a Conceptual Roadmap for Systemic Change",2012,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Augl, M. Building a Conceptual Roadmap for Systemic Change",2012,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Weitlaner, D., Guettinger, A., Kohlbacher, M. Intuitive Comprehensibility of Process Models",2013,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Weitlaner, D., Guettinger, A., Kohlbacher, M. Intuitive Comprehensibility of Process Models",2013,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Fleischmann, A. Distributed systems: software design and implementation",1994,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Fleischmann, A. Distributed systems: software design and implementation",1994,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Börger, E. A Subject-Oriented Interpreter Model for S-BPM ",2012,1,0,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Börger, E. A Subject-Oriented Interpreter Model for S-BPM ",2012,1,0,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Elstermann, M., Seese, D., Fleischmann, A. Using the Arbitrator Pattern for Dynamic Process Instance Extension in a Work-Flow Management System",2012,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Elstermann, M., Seese, D., Fleischmann, A. Using the Arbitrator Pattern for Dynamic Process Instance Extension in a Work-Flow Management System",2012,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Kurz, M., Fleischmann, A., Lederer, M., Huber, S. Planning for the Unexpected: Exception Handling and BPM",2013,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Kurz, M., Fleischmann, A., Lederer, M., Huber, S. Planning for the Unexpected: Exception Handling and BPM",2013,1,1,1,0
Matthes Elstermann,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Strecker, F. New modeling concepts in S-BPM: The first implementation of the “Message guard” and “Macro” behavior extensions",2012,1,1,1,0
Jivka Ovtcharova,Institute for Information Management in Engineering Karlsruhe Institute of Technology (KIT),An Editing Concept for PASS Layers,2014,"Strecker, F. New modeling concepts in S-BPM: The first implementation of the “Message guard” and “Macro” behavior extensions",2012,1,1,1,0
Eray Uluhan,BPMTurkey Istanbul and Department of MIS Kadir Has University,Complex Adaptive Systems Theory in the Context of Business Process Management,2014,"Reichert, M., Dadam, P. Adeptflex—Supporting dynamic changes of workflows without losing control",1998,1,0,0,0
Mehmet N. Aydin,BPMTurkey Istanbul and Department of MIS Kadir Has University,Complex Adaptive Systems Theory in the Context of Business Process Management,2014,"Reichert, M., Dadam, P. Adeptflex—Supporting dynamic changes of workflows without losing control",1998,1,0,0,0
Ramtin Mesbahipour,Detecon International GmbH Köln,"Architecting the Enterprise along Communication Paradigm Using the TOGAF<sup xmlns=""http://www.w3.org/1999/xhtml"">®</sup> Framework",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
André Nursinski,Detecon International GmbH Köln,"Architecting the Enterprise along Communication Paradigm Using the TOGAF<sup xmlns=""http://www.w3.org/1999/xhtml"">®</sup> Framework",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
Michael Spiller,Detecon International GmbH Köln,"Architecting the Enterprise along Communication Paradigm Using the TOGAF<sup xmlns=""http://www.w3.org/1999/xhtml"">®</sup> Framework",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
Christoph Piller,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Fleischmann, A. Subjektorientiertes Prozessmanagement",2010,1,1,0,0
DI Walter Wölfel,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Fleischmann, A. Subjektorientiertes Prozessmanagement",2010,1,1,0,0
Christoph Piller,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Fleischmann, A., Schmidt, W., Singer, R., Seese, D. (eds.) S-BPM ONE 2010",2011,1,1,0,0
DI Walter Wölfel,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Fleischmann, A., Schmidt, W., Singer, R., Seese, D. (eds.) S-BPM ONE 2010",2011,1,1,0,0
Christoph Piller,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Schmidt, W. (ed.) S-BPM ONE 2011",2011,1,1,0,0
DI Walter Wölfel,UAS Technikum Wien Vienna,Production Planning for SMEs – Implementation of Production Planning with Subject-Oriented Business Process Management (S-BPM),2014,"Schmidt, W. (ed.) S-BPM ONE 2011",2011,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,Can We Use S-BPM for Modeling Collaboration Scripts?,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Can We Use S-BPM for Modeling Collaboration Scripts?,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,Can We Use S-BPM for Modeling Collaboration Scripts?,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Can We Use S-BPM for Modeling Collaboration Scripts?,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,Can We Use S-BPM for Modeling Collaboration Scripts?,2014,"Singer, R., Zinser, E. Business Process Management — S-BPM a New Paradigm for Competitive Advantage? In: Buchwald, H",2009,1,1,0,0
